"","year","CAI","LAI","Density","DBH","Density12","DBH12","QMD","NPP","GPP","Rauto","Rh","rain","SoilWater","Transp","Evap","Runoff","plantC","soilC","plantN","soilN","totN","NSC","SeedC","leafC","rootC","SapwoodC","WoodC","NSN","SeedN","leafN","rootN","SapwoodN","WoodN","McrbC","fastSOM","SlowSOM","McrbN","fastSoilN","slowSoilN","mineralN","N_fxed","N_uptk","N_yrMin","N_P2S","N_loss","totseedC","totseedN","Seedling_C","Seedling_N","MaxAge","MaxVolume","MaxDBH","NPPL","NPPW","n_deadtrees","c_deadtrees","m_turnover","c_turnover_time"
"11",11,0.0257930643856525,0.109217651188374,1058.20166015625,1.21428430080414,0,0,0,0.0343902073800564,0.0460141040384769,0.01162388920784,0.00739100109785795,587.529663085938,799.997619628906,12.6660165786743,165.349716186523,409.534576416016,0.113391630351543,0.0407940559089184,2.28946614265442,NA,NA,0.0362388119101524,0.00107621203642339,0.0185670014470816,0.0091826356947422,0.039376862347126,0.00895011704415083,1.54854929447174,0.0538106150925159,0.319463431835175,0.229565560817719,0.112505331635475,0.0255717616528273,0.00115183077286929,0.0221931282430887,0.0174490977078676,0.11518307775259,NA,NA,200,0,0.651331007480621,-9179.79296875,0.313565015792847,NA,3.03116726875305,0.151558429002762,3.03116726875305,0.151558429002762,11.0019474029541,0.00281943334266543,0.0227793287485838,0.0494415462017059,0.0332957282662392,0.000460746639873832,0.000944357656408101,0.0136351147666574,3.29720687866211
"12",12,0.0296046882867813,0.126808494329453,1047.56665039062,1.34858679771423,0,0,0,0.0403123646974564,0.0537354275584221,0.0134230693802238,0.00875445269048214,587.529663085938,799.99755859375,14.7890634536743,163.615173339844,409.143341064453,0.136698260903358,0.049045916646719,2.66975283622742,NA,NA,0.0424106530845165,0.00233087246306241,0.0215574465692043,0.0106616131961346,0.0487840734422207,0.0109535846859217,1.74507284164429,0.116543710231781,0.370916903018951,0.266540199518204,0.139383062720299,0.0312959551811218,0.00137227028608322,0.0261433199048042,0.0215303264558315,0.137227028608322,NA,NA,200,0,0.768070578575134,-9179.79296875,0.364661693572998,NA,0,0,0,0,12.0044498443604,0.00350748235359788,0.0249875355511904,0.0372345820069313,0.025124579668045,0.00106349017005414,0.00114554562605917,0.0158599838614464,3.39097595214844
"13",13,0.035632349550724,0.149901077151299,1498.48657226562,1.1608053445816,0,0,0,0.0475761145353317,0.0635672956705093,0.0159912128001451,0.0103323766961694,587.529663085938,799.99755859375,17.481575012207,161.50114440918,408.560089111328,0.16419081389904,0.058796901255846,3.11452174186707,NA,NA,0.0506729297339916,0.00147367338649929,0.0254831817001104,0.0126031553372741,0.0601658746600151,0.0137919867411256,2.07598805427551,0.0736836791038513,0.438463479280472,0.315078347921371,0.171902507543564,0.0394056886434555,0.00162569910753518,0.0308173634111881,0.0263538397848606,0.162569910287857,NA,NA,200,0,0.901794075965881,-9179.791015625,0.430019021034241,NA,2.30728077888489,0.115364119410515,2.30728077888489,0.115364119410515,13.0069522857666,0.00431688548997045,0.0272855013608932,0.0700126439332962,0.0471490547060966,0.00105363677721471,0.00138300971593708,0.0187005568295717,3.45111870765686
"14",14,0.0406514666974545,0.174806922674179,1483.42858886719,1.2882319688797,0,0,0,0.0556339025497437,0.0741975829005241,0.0185636971145868,0.0121607463806868,587.529663085938,799.99755859375,20.4117889404297,159.233779907227,407.892150878906,0.196355283260345,0.0701041966676712,3.67321276664734,NA,NA,0.0589249469339848,0.00315970741212368,0.0297171790152788,0.0146971521899104,0.0734561458230019,0.0164001658558846,2.37975335121155,0.157985523343086,0.511313199996948,0.367428183555603,0.209874734282494,0.046857625246048,0.00191820680629462,0.0361665412783623,0.0320194475352764,0.191820681095123,NA,NA,200,0,1.09159708023071,-9179.791015625,0.501371622085571,NA,0,0,0,0,14.0094547271729,0.00526069710031152,0.0296700187027454,0.0527268052101135,0.0355781838297844,0.00150579237379134,0.0016633456107229,0.02180583961308,3.5294177532196
"15",15,0.0487412363290787,0.208260744810104,2094.03369140625,1.12547779083252,0,0,0,0.0656505301594734,0.0878674983978271,0.0222169999033213,0.0143177742138505,587.529663085938,799.997497558594,24.1725311279297,156.418563842773,406.944641113281,0.23414745926857,0.0836465060710907,4.39282178878784,NA,NA,0.0697589218616486,0.00194763683248311,0.0354043282568455,0.0175098311156034,0.0894106924533844,0.020116038620472,2.93559622764587,0.0973818078637123,0.609165370464325,0.437745124101639,0.255459129810333,0.0574744455516338,0.00226062466390431,0.0426373444497585,0.0387485325336456,0.226062461733818,NA,NA,200,0,1.35163938999176,-9179.7890625,0.594784796237946,NA,3.12761378288269,0.156380817294121,3.12761378288269,0.156380817294121,15.0119571685791,0.00635246187448502,0.0321380496025085,0.0978379547595978,0.0658876150846481,0.00149176362901926,0.00199228036217391,0.0258659776300192,3.56657385826111
"16",16,0.0554396882653236,0.240375891327858,2072.99340820312,1.24995625019073,0,0,0,0.0765878334641457,0.102080285549164,0.0254924055188894,0.0168504435569048,587.529663085938,799.997436523438,28.0988788604736,153.556686401367,405.874969482422,0.278233885765076,0.0992976576089859,5.06296062469482,NA,NA,0.0814868807792664,0.00433606095612049,0.0408639013767242,0.0202099569141865,0.107669271528721,0.023667810484767,3.26255655288696,0.216802954673767,0.703103303909302,0.505248546600342,0.307626485824585,0.0676223486661911,0.0026616679970175,0.0499996803700924,0.0466363131999969,0.266166806221008,NA,NA,200,0,1.40730619430542,-9179.7890625,0.692593574523926,NA,0,0,0,0,16.0144596099854,0.00760614173486829,0.0346867181360722,0.0736822262406349,0.0497181564569473,0.00210402742959559,0.00237892707809806,0.030122485011816,3.63287305831909
"17",17,0.0663081035017967,0.283695012331009,2872.009765625,1.11107707023621,0,0,0,0.0896589756011963,0.119967564940453,0.0303086824715137,0.0197824854403734,587.529663085938,799.997436523438,33.0112838745117,150.239486694336,404.277404785156,0.329677820205688,0.117729067802429,6.00861930847168,NA,NA,0.0963487848639488,0.00296893622726202,0.0482281446456909,0.0238520745187998,0.129413336515427,0.0288665238767862,3.98183059692383,0.148446902632713,0.829812467098236,0.596301257610321,0.369752377271652,0.082475870847702,0.00312849273905158,0.0586953088641167,0.0559052713215351,0.312849253416061,NA,NA,200,0,1.81074297428131,-9179.7861328125,0.8136345744133,NA,4.09929943084717,0.204964905977249,4.09929943084717,0.204964905977249,17.0169620513916,0.00903606694191694,0.037313312292099,0.134186744689941,0.0903662070631981,0.00208436045795679,0.0028313600923866,0.0353833585977554,3.67701959609985
"18",18,0.0774868130683899,0.331087589263916,3337.88208007812,1.1161721944809,0,0,0,0.105127900838852,0.140428945422173,0.03530103713274,0.023217773064971,587.529663085938,799.997436523438,38.6395378112793,146.639404296875,402.249298095703,0.390050411224365,0.13927373290062,6.94222450256348,NA,NA,0.112980164587498,0.00378370680846274,0.056284885853529,0.0278366766870022,0.154718220233917,0.0344467498362064,4.54821491241455,0.18918539583683,0.968436062335968,0.695916533470154,0.442052066326141,0.0984193831682205,0.00367380189709365,0.0687965974211693,0.0668033361434937,0.367380172014236,NA,NA,200,0,1.94655394554138,-9179.7841796875,0.951845765113831,NA,2.47364282608032,0.123682200908661,2.47364282608032,0.123682215809822,18.0194644927979,0.0106569277122617,0.0400151014328003,0.155953347682953,0.105024628341198,0.00288560544140637,0.00335934548638761,0.0413958616554737,3.71024632453918
"19",19,0.0905147567391396,0.388375520706177,3859.3857421875,1.12602937221527,0,0,0,0.122917108237743,0.164331063628197,0.041413951665163,0.0272109098732471,587.529663085938,799.997436523438,45.2147445678711,142.731948852539,399.582702636719,0.460566073656082,0.164465576410294,8.21979999542236,NA,NA,0.131818369030952,0.00477856351062655,0.0660238340497017,0.0326532498002052,0.184319272637367,0.0409728102385998,5.38484573364258,0.238928258419037,1.13600397109985,0.81633049249649,0.526626408100128,0.117065213620663,0.00430900882929564,0.0805808678269386,0.079575702548027,0.430900901556015,NA,NA,200,0,2.46162033081055,-9179.7802734375,1.11337924003601,NA,2.77520513534546,0.138760313391685,2.77520513534546,0.138760313391685,19.0219669342041,0.0124837085604668,0.0427895858883858,0.180319130420685,0.121433436870575,0.00285862549208105,0.0039500342682004,0.0484211072325706,3.74696469306946
"20",20,0.105522714555264,0.452935218811035,4439.73388671875,1.13815295696259,0,0,0,0.143870487809181,0.192143455147743,0.048273041844368,0.0318831540644169,587.529663085938,799.997375488281,52.8687210083008,138.529937744141,396.131103515625,0.543102324008942,0.193913698196411,9.58685970306396,NA,NA,0.154495254158974,0.0061742695979774,0.0769989937543869,0.0380811989307404,0.218881994485855,0.0484706275165081,6.23741102218628,0.308713555335999,1.32484316825867,0.952027797698975,0.625377058982849,0.138487488031387,0.00505087384954095,0.0943194776773453,0.0945433527231216,0.505087375640869,NA,NA,200,0,2.75288391113281,-9179.7783203125,1.30206716060638,NA,3.09563851356506,0.154781997203827,3.09563851356506,0.154781997203827,20.0244693756104,0.0145316366106272,0.0456342436373234,0.207434296607971,0.139693796634674,0.00387794431298971,0.00470639998093247,0.0566273145377636,3.77493906021118
"21",21,0.123007752001286,0.530992865562439,5082.0517578125,1.15506970882416,0,0,0,0.168036669492722,0.224635452032089,0.0565988346934319,0.037318367511034,587.529663085938,799.997314453125,61.8164978027344,134.081008911133,391.633728027344,0.639382421970367,0.228353500366211,11.3316240310669,NA,NA,0.180070132017136,0.00788019131869078,0.0902687832713127,0.0446440018713474,0.259328156709671,0.0571911744773388,7.36401319503784,0.394009619951248,1.55316269397736,1.11609828472137,0.74093770980835,0.163403317332268,0.00591530976817012,0.110361032187939,0.112077161669731,0.591530978679657,NA,NA,200,0,3.36467504501343,-9179.7705078125,1.52215266227722,NA,3.43465828895569,0.171732991933823,3.43465805053711,0.171732977032661,21.0269718170166,0.0168162230402231,0.0485467202961445,0.237444847822189,0.159903958439827,0.00384172145277262,0.00551955960690975,0.0661991238594055,3.8050172328949
"22",22,0.143001809716225,0.618932008743286,5789.3740234375,1.17302548885345,0,0,0,0.196515202522278,0.262517422437668,0.0660022422671318,0.0437007769942284,587.529663085938,799.997192382812,72.2689971923828,129.360000610352,385.902130126953,0.751824259757996,0.268738865852356,13.2504167556763,NA,NA,0.210761770606041,0.0102144395932555,0.105218440294266,0.0520376302301884,0.306487888097763,0.0671040937304497,8.56096458435059,0.510722160339355,1.81038725376129,1.30093765258789,0.875679671764374,0.191725879907608,0.00692744785919785,0.129161834716797,0.132649570703506,0.692744791507721,NA,NA,200,0,3.81694412231445,-9179.763671875,1.78250956535339,NA,3.7919762134552,0.189598709344864,3.79197645187378,0.189598709344864,22.0294742584229,0.0193531550467014,0.051524855196476,0.270492523908615,0.18215948343277,0.00510727288201451,0.00655113998800516,0.0775223970413208,3.82578158378601
"23",23,0.169145509600639,0.725113272666931,7245.705078125,1.12401604652405,0,0,0,0.229710504412651,0.307126879692078,0.0774164497852325,0.0511381812393665,587.529663085938,799.997192382812,84.5099334716797,124.656173706055,378.365142822266,0.883264899253845,0.315873295068741,15.4863233566284,NA,NA,0.247602790594101,0.00979118421673775,0.123269259929657,0.0609649755060673,0.361649870872498,0.0799868032336235,10.0898561477661,0.489559322595596,2.1209671497345,1.52412152290344,1.0332852602005,0.228533506393433,0.0081087863072753,0.151072204113007,0.156692311167717,0.81087863445282,NA,NA,200,0,4.45351266860962,-9179.7607421875,2.08228278160095,NA,7.57258749008179,0.378629565238953,7.57258749008179,0.378629565238953,23.0319766998291,0.0221583321690559,0.0545663721859455,0.338535577058792,0.227982103824615,0.00513791805133224,0.00765382498502731,0.0905569046735764,3.84512186050415
"24",24,0.196859806776047,0.851371943950653,8084.89208984375,1.16287660598755,0,0,0,0.268946945667267,0.359695822000504,0.0907487571239471,0.0598346851766109,587.529663085938,799.9970703125,98.9960327148438,119.814239501953,368.721496582031,1.03703415393829,0.37121444940567,18.1330757141113,NA,NA,0.287434369325638,0.0134306503459811,0.144733220338821,0.0715803503990173,0.426116555929184,0.0937390401959419,11.696460723877,0.671532392501831,2.49027633666992,1.78950643539429,1.21747577190399,0.267825454473495,0.00948949810117483,0.176821410655975,0.184903547167778,0.948949813842773,NA,NA,200,0,5.24474763870239,-9179.75390625,2.43972301483154,NA,4.55995082855225,0.227997601032257,4.55995082855225,0.227997601032257,24.0344791412354,0.0252478085458279,0.057669248431921,0.377744227647781,0.254386633634567,0.00534460367634892,0.0084106121212244,0.106105633080006,3.85590600967407
"25",25,0.232167482376099,0.993751347064972,9975.4521484375,1.12360012531281,0,0,0,0.315463811159134,0.421428740024567,0.105964757502079,0.0700933858752251,587.529663085938,799.997009277344,115.96605682373,115.098968505859,356.466430664062,1.21746444702148,0.436147689819336,21.164867401123,NA,NA,0.339074641466141,0.0134480558335781,0.168937727808952,0.0835511162877083,0.501433193683624,0.111019745469093,13.7470836639404,0.672402799129486,2.90673923492432,2.08877491950989,1.43266642093658,0.317198932170868,0.0111119914799929,0.207057014107704,0.217978686094284,1.11119914054871,NA,NA,200,0,6.07695198059082,-9179.7412109375,2.85976696014404,NA,9.8590669631958,0.492953240871429,9.8590669631958,0.492953240871429,25.0369815826416,0.0286377780139446,0.0608314350247383,0.466075479984283,0.313872098922729,0.00721249636262655,0.0106072872877121,0.124369814991951,3.85928392410278
"26",26,0.269135475158691,1.15980160236359,10954.431640625,1.172318816185,0,0,0,0.36789545416832,0.491487175226212,0.123591847717762,0.0819781199097633,587.529663085938,799.996948242188,135.242340087891,110.808143615723,341.479644775391,1.42800235748291,0.511523127555847,24.780834197998,NA,NA,0.394741058349609,0.0194822791963816,0.197166278958321,0.0975120365619659,0.589374303817749,0.129726409912109,15.921911239624,0.974114239215851,3.39243698120117,2.4377977848053,1.68392658233643,0.370646327733994,0.0130019076168537,0.241947889328003,0.256573349237442,1.30019080638885,NA,NA,200,0,7.16249847412109,-9179.673828125,3.33003354072571,NA,5.39604663848877,0.269802212715149,5.39604663848877,0.269802212715149,26.0394840240479,0.032344538718462,0.0640510246157646,0.511815547943115,0.344675153493881,0.0100230546668172,0.0125307599082589,0.144826099276543,3.8815438747406
"27",27,0.318296492099762,1.36958014965057,13700.6484375,1.12278187274933,0,0,0,0.431905716657639,0.578005015850067,0.146099612116814,0.0959419012069702,587.529663085938,799.996765136719,159.052795410156,106.649940490723,321.828521728516,1.67476713657379,0.600739359855652,29.1597671508789,NA,NA,0.462134331464767,0.018223712220788,0.232828602194786,0.115149468183517,0.693260133266449,0.153170958161354,18.9454307556152,0.911185920238495,4.00604200363159,2.87873315811157,1.9807436466217,0.437630772590637,0.0152160907164216,0.283549308776855,0.3019739985466,1.52160906791687,NA,NA,200,0,8.5514087677002,-9179.5283203125,3.91884517669678,NA,14.2815675735474,0.714078485965729,14.281566619873,0.714078426361084,27.0419864654541,0.0363845489919186,0.0673262923955917,0.640125036239624,0.431083351373672,0.00992949493229389,0.0146464258432388,0.170427769422531,3.87762212753296
"28",28,0.367703229188919,1.58937752246857,14822.23828125,1.18141317367554,0,0,0,0.504929065704346,0.67397403717041,0.169044449925423,0.112392216920853,587.529663085938,799.996643066406,185.509063720703,103.168579101562,298.850341796875,1.96341335773468,0.704628109931946,34.0102806091309,NA,NA,0.54039067029953,0.0277679488062859,0.270194172859192,0.133629262447357,0.813249051570892,0.178182199597359,21.7995452880859,1.38839781284332,4.64895296096802,3.34072494506836,2.32356858253479,0.509091317653656,0.0178172364830971,0.331741988658905,0.355068862438202,1.78172373771667,NA,NA,200,0,9.72498226165771,-9179.1337890625,4.5759539604187,NA,6.29624605178833,0.314812332391739,6.29624605178833,0.314812332391739,28.0444889068604,0.0407743714749813,0.070655532181263,0.692528128623962,0.466373562812805,0.0137659087777138,0.0172694865614176,0.199013486504555,3.88849353790283
"29",29,0.4354148209095,1.86797082424164,18710.978515625,1.1241317987442,0,0,0,0.590790212154388,0.790162861347198,0.199372544884682,0.131524994969368,587.529663085938,799.996459960938,217.430145263672,100.237579345703,269.862762451172,2.30091047286987,0.826388895511627,39.8563537597656,NA,NA,0.634758949279785,0.0257907081395388,0.317555040121078,0.157052427530289,0.954747915267944,0.211005389690399,25.8459510803223,1.28953516483307,5.46384286880493,3.9263026714325,2.72785139083862,0.602871954441071,0.0208554975688457,0.388338088989258,0.417195320129395,2.08554983139038,NA,NA,200,0,11.5527696609497,-9178.4921875,5.35831928253174,NA,20.1885833740234,1.00942945480347,20.1885833740234,1.00942957401276,29.0469913482666,0.0455305352807045,0.074037104845047,0.874218821525574,0.58873063325882,0.0136373210698366,0.0201862920075655,0.23302885890007,3.89463210105896
"30",30,0.505299627780914,2.17865610122681,20747.166015625,1.16472780704498,0,0,0,0.691415846347809,0.923623919487,0.232208177447319,0.153948366641998,587.529663085938,799.996276855469,254.210418701172,97.9259872436523,235.393447875977,2.69604873657227,0.968709945678711,46.657169342041,NA,NA,0.740876138210297,0.0362161211669445,0.370371580123901,0.183173730969429,1.11959385871887,0.245817080140114,29.9932556152344,1.81080603599548,6.37260007858276,4.57933521270752,3.19883990287781,0.702333986759186,0.0244111809879541,0.454351365566254,0.489947408437729,2.44111800193787,NA,NA,200,0,13.4751605987549,-9178.083984375,6.26599073410034,NA,11.1209478378296,0.556047201156616,11.1209478378296,0.556047201156616,30.0494937896729,0.0506698004901409,0.0774692371487617,0.969354033470154,0.652798116207123,0.0188002530485392,0.0237633921205997,0.272513419389725,3.89931583404541
"31",31,0.589958131313324,2.54944896697998,23833.28125,1.17915403842926,0,0,0,0.807263314723969,1.07903563976288,0.271772861480713,0.18008279800415,587.529663085938,799.995971679688,296.974456787109,96.234504699707,194.320053100586,3.15709018707275,1.13485050201416,54.6989440917969,NA,NA,0.864637196063995,0.0446754992008209,0.433406323194504,0.214348688721657,1.31197595596313,0.288046330213547,35.0777931213379,2.23377442359924,7.45717763900757,5.35871076583862,3.7485032081604,0.822989165782928,0.0285622831434011,0.53132176399231,0.574966371059418,2.85622835159302,NA,NA,200,0,15.8401336669922,-9177.791015625,7.32013893127441,NA,16.4731121063232,0.823655486106873,16.4731121063232,0.823655545711517,31.0519962310791,0.0562088079750538,0.0809505507349968,1.11354422569275,0.749901115894318,0.017455643042922,0.0250463299453259,0.318357050418854,3.9108555316925
"32",32,0.70056164264679,2.9947497844696,30702.03125,1.10693669319153,0,0,0,0.948966383934021,1.26888382434845,0.319917559623718,0.210871383547783,587.529663085938,799.995788574219,349.166870117188,94.9875259399414,143.37516784668,3.69909429550171,1.33095169067383,63.8667030334473,NA,NA,1.01983308792114,0.0385509617626667,0.509107530117035,0.251788020133972,1.53925490379333,0.340559840202332,41.5138740539551,1.92754817008972,8.75968456268311,6.2946925163269,4.39787101745605,0.973027765750885,0.0334366075694561,0.622658669948578,0.674856424331665,3.34366083145142,NA,NA,200,0,18.3355941772461,-9177.623046875,8.60707187652588,NA,35.5414543151855,1.77707207202911,35.5414543151855,1.7770721912384,32.0544967651367,0.062164343893528,0.0844795703887939,1.43446755409241,0.966022372245789,0.02395423874259,0.0326482430100441,0.374312192201614,3.898024559021
