"","year","CAI","LAI","Density","DBH","Density12","DBH12","QMD","NPP","GPP","Rauto","Rh","rain","SoilWater","Transp","Evap","Runoff","plantC","soilC","plantN","soilN","totN","NSC","SeedC","leafC","rootC","SapwoodC","WoodC","NSN","SeedN","leafN","rootN","SapwoodN","WoodN","McrbC","fastSOM","SlowSOM","McrbN","fastSoilN","slowSoilN","mineralN","N_fxed","N_uptk","N_yrMin","N_P2S","N_loss","totseedC","totseedN","Seedling_C","Seedling_N","MaxAge","MaxVolume","MaxDBH","NPPL","NPPW","n_deadtrees","c_deadtrees","m_turnover","c_turnover_time"
"11",11,0.0258055925369263,0.109270691871643,1058.71557617188,1.21428418159485,0,0,0,0.0344069227576256,0.0460364818572998,0.0116295432671905,0.00739130098372698,587.529663085938,799.997619628906,12.6721715927124,165.344573974609,409.533294677734,0.113446712493896,0.0407886058092117,2.29056262969971,NA,NA,0.0362564139068127,0.00107673462480307,0.018576018512249,0.00918709486722946,0.0393959879875183,0.00895446352660656,1.54928624629974,0.0538367442786694,0.319618582725525,0.22967703640461,0.112559974193573,0.0255841799080372,0.00115187303163111,0.0221964474767447,0.0174402855336666,0.115187302231789,NA,NA,200,0,0.651641070842743,-9179.79296875,0.313717156648636,NA,3.032639503479,0.151632040739059,3.032639503479,0.151632040739059,11.0019474029541,0.00281943334266543,0.0227793287485838,0.0494655594229698,0.0333119034767151,0.000456842302810401,0.000936355208978057,0.0136417262256145,3.29720592498779
"12",12,0.0296218618750572,0.12688259780407,1048.12731933594,1.34863364696503,0,0,0,0.0403359085321426,0.0537668354809284,0.0134309250861406,0.00875505805015564,587.529663085938,799.99755859375,14.7977085113525,163.608093261719,409.142211914062,0.13677841424942,0.0490382425487041,2.67128849029541,NA,NA,0.0424355268478394,0.00233224779367447,0.0215700436383486,0.0106678428128362,0.0488127842545509,0.0109599633142352,1.74606704711914,0.116612486541271,0.371133655309677,0.266696006059647,0.139465093612671,0.0313141830265522,0.0013723672600463,0.0261484384536743,0.0215174369513988,0.137236729264259,NA,NA,200,0,0.768511354923248,-9179.79296875,0.364875316619873,NA,0,0,0,0,12.0044498443604,0.00350748235359788,0.0249875355511904,0.0372545085847378,0.0251380242407322,0.00105882657226175,0.00113473157398403,0.0158692598342896,3.39098381996155
"13",13,0.0356568582355976,0.150005042552948,1499.42810058594,1.16085350513458,0,0,0,0.0476090796291828,0.0636114478111267,0.0160023272037506,0.0103334272280335,587.529663085938,799.99755859375,17.4937191009521,161.491577148438,408.556762695312,0.164305791258812,0.0587863698601723,3.11664366722107,NA,NA,0.050708431750536,0.0014747193781659,0.0255008563399315,0.0126118948683143,0.0602082945406437,0.013801584020257,2.07738637924194,0.0737359821796417,0.438767582178116,0.315296858549118,0.172023683786392,0.0394331105053425,0.00162585778161883,0.0308249481022358,0.0263355616480112,0.162585780024529,NA,NA,200,0,0.902396023273468,-9179.791015625,0.430317848920822,NA,2.30891823768616,0.115446001291275,2.30891823768616,0.115446008741856,13.0069522857666,0.00431688548997045,0.0272855013608932,0.0700566470623016,0.0471786856651306,0.00104826630558819,0.00136818364262581,0.0187135804444551,3.45114398002625
"14",14,0.0406840220093727,0.17494823038578,1484.43225097656,1.28834557533264,0,0,0,0.055678952485323,0.0742577016353607,0.0185787472873926,0.0121624395251274,587.529663085938,799.99755859375,20.4283275604248,159.221115112305,407.887298583984,0.196517318487167,0.070089764893055,3.67611503601074,NA,NA,0.0589735805988312,0.00316238077357411,0.0297411978244781,0.0147090302780271,0.0735174641013145,0.016413651406765,2.38159847259521,0.158119171857834,0.511726438999176,0.367725133895874,0.210049882531166,0.046896155923605,0.00191845581866801,0.0361774936318398,0.0319938138127327,0.191845580935478,NA,NA,200,0,1.09242808818817,-9179.791015625,0.501780033111572,NA,0,0,0,0,14.0094547271729,0.00526069710031152,0.0296700187027454,0.0527624785900116,0.0356022529304028,0.00149960198905319,0.00164364045485854,0.0218235794454813,3.52947235107422
"15",15,0.0487865135073662,0.208454459905624,2095.73413085938,1.1255578994751,0,0,0,0.0657118782401085,0.0879496783018112,0.0222378131002188,0.0143204228952527,587.529663085938,799.997497558594,24.1951580047607,156.402008056641,406.937438964844,0.234372839331627,0.0836272090673447,4.39682006835938,NA,NA,0.0698261857032776,0.00194958492647856,0.0354372635483742,0.0175261180847883,0.0894981548190117,0.0201355405151844,2.93821692466736,0.0974792167544365,0.609732091426849,0.438152402639389,0.255708992481232,0.0575301572680473,0.00226099882274866,0.0426531508564949,0.0387130565941334,0.226099893450737,NA,NA,200,0,1.35282516479492,-9179.7890625,0.595343172550201,NA,3.13074207305908,0.156537234783173,3.13074207305908,0.156537249684334,15.0119571685791,0.00635246187448502,0.0321380496025085,0.0979173928499222,0.0659411177039146,0.00148464553058147,0.00196602079086006,0.025890227407217,3.56667375564575
"16",16,0.0554983243346214,0.240631192922592,2074.77416992188,1.25011396408081,0,0,0,0.0766694620251656,0.102189101278782,0.0255197510123253,0.0168545749038458,587.529663085938,799.997436523438,28.1288776397705,153.535797119141,405.865753173828,0.278542667627335,0.099272146821022,5.06588983535767,NA,NA,0.0815769135951996,0.00434102909639478,0.0409073084592819,0.0202314257621765,0.107791543006897,0.0236944612115622,3.2635293006897,0.217051386833191,0.703850150108337,0.505785226821899,0.307975828647614,0.0676985010504723,0.00266226823441684,0.0500222481787205,0.0465876311063766,0.266226828098297,NA,NA,200,0,1.4063915014267,-9179.7880859375,0.693333625793457,NA,0,0,0,0,16.0144596099854,0.00760614173486829,0.0346867181360722,0.0737455189228058,0.0497608669102192,0.00209599593654275,0.0023449226282537,0.0301546696573496,3.63303279876709
"17",17,0.0663879290223122,0.284035980701447,2875.00439453125,1.11116683483124,0,0,0,0.0897673368453979,0.120112784206867,0.030345544219017,0.0197885893285275,587.529663085938,799.997436523438,33.0512237548828,150.213012695312,404.264587402344,0.330096334218979,0.117696285247803,6.01278877258301,NA,NA,0.0964703112840652,0.00297262682579458,0.0482861176133156,0.0238807424902916,0.129582494497299,0.0289040543138981,3.98351073265076,0.148631408810616,0.830809950828552,0.597018003463745,0.370235681533813,0.082583099603653,0.00312938168644905,0.0587269552052021,0.0558399520814419,0.312938183546066,NA,NA,200,0,1.81220364570618,-9179.78515625,0.81462025642395,NA,4.10490608215332,0.205245226621628,4.10490608215332,0.205245226621628,17.0169620513916,0.00903606694191694,0.037313312292099,0.134326636791229,0.0904604345560074,0.00207509100437164,0.00278710969723761,0.035426240414381,3.67724323272705
"18",18,0.0775914192199707,0.331534057855606,3341.76245117188,1.11626875400543,0,0,0,0.105270393192768,0.140619650483131,0.0353492833673954,0.0232267174869776,587.529663085938,799.997436523438,38.6920204162598,146.607040405273,402.228515625,0.390611231327057,0.139231875538826,7.00351619720459,NA,NA,0.113140657544136,0.00378877064213157,0.0563607886433601,0.0278742182999849,0.154948949813843,0.0344978533685207,4.60620403289795,0.189438566565514,0.969742119312286,0.696855008602142,0.442711293697357,0.0985653847455978,0.00367512460798025,0.0688396319746971,0.066717118024826,0.367512464523315,NA,NA,200,0,2.00403261184692,-9179.7822265625,0.953138589859009,NA,2.47756004333496,0.123878069221973,2.47756004333496,0.123878084123135,18.0194644927979,0.0106569277122617,0.0400151014328003,0.156134635210037,0.10514672100544,0.00287538906559348,0.00330326473340392,0.0414521098136902,3.71055173873901
"19",19,0.0906506925821304,0.388957113027573,3864.39331054688,1.12612354755402,0,0,0,0.123102411627769,0.164579331874847,0.0414768978953362,0.0272235386073589,587.529663085938,799.997436523438,45.2831153869629,142.692810058594,399.553436279297,0.461310029029846,0.164412900805473,8.17500019073486,NA,NA,0.13202790915966,0.00478539196774364,0.0661227181553841,0.0327021516859531,0.184630259871483,0.0410416014492512,5.33569526672363,0.23926967382431,1.13770544528961,0.817552983760834,0.52751499414444,0.117261745035648,0.00431088590994477,0.0806399881839752,0.0794620290398598,0.431088596582413,NA,NA,200,0,2.3566358089447,-9179.783203125,1.11506080627441,NA,2.78026366233826,0.139013230800629,2.78026366233826,0.139013230800629,19.0219669342041,0.0124837085604668,0.0427895858883858,0.180553108453751,0.121591009199619,0.00284671131521463,0.00387902720831335,0.0484943017363548,3.74736785888672
"20",20,0.105697862803936,0.453684478998184,4446.1630859375,1.13823521137238,0,0,0,0.144109770655632,0.192463919520378,0.0483541786670685,0.0319009609520435,587.529663085938,799.997375488281,52.9569892883301,138.48371887207,396.089263916016,0.544080257415771,0.19384928047657,9.65448570251465,NA,NA,0.154767364263535,0.0061835553497076,0.0771263539791107,0.0381441935896873,0.219296678900719,0.048562079668045,6.29936027526855,0.309177815914154,1.32703495025635,0.95360267162323,0.626561939716339,0.13874876499176,0.00505347084254026,0.094400018453598,0.0943957939743996,0.505347073078156,NA,NA,200,0,2.86554312705994,-9179.77734375,1.30423891544342,NA,3.10209727287292,0.15510493516922,3.10209727287292,0.155104920268059,20.0244693756104,0.0145316366106272,0.0456342436373234,0.207734704017639,0.139896064996719,0.00386494724079967,0.00461731152608991,0.0567217841744423,3.77545714378357
"21",21,0.123232007026672,0.531955301761627,5090.25927734375,1.15513026714325,0,0,0,0.16834345459938,0.225046724081039,0.0567032098770142,0.0373431406915188,587.529663085938,799.997314453125,61.9296188354492,134.027603149414,391.573516845703,0.640656888484955,0.228274911642075,11.3449573516846,NA,NA,0.180419623851776,0.00789262447506189,0.0904324054718018,0.0447249300777912,0.259875744581223,0.0573115982115269,7.36997699737549,0.394631236791611,1.55597817897797,1.11812138557434,0.742502212524414,0.163747355341911,0.00591893633827567,0.110469006001949,0.111886970698833,0.59189361333847,NA,NA,200,0,3.31203722953796,-9179.7724609375,1.52493906021118,NA,3.44281959533691,0.172141045331955,3.44281983375549,0.172141060233116,21.0269718170166,0.0168162230402231,0.0485467202961445,0.237828299403191,0.160162195563316,0.00382640212774277,0.00540856830775738,0.0663202628493309,3.80565357208252
"22",22,0.143286690115929,0.620156049728394,5799.78662109375,1.17305409908295,0,0,0,0.196906328201294,0.263041436672211,0.0661351606249809,0.04373449832201,587.529663085938,799.997192382812,72.4133605957031,129.299682617188,385.819580078125,0.75347238779068,0.26864367723465,13.2979774475098,NA,NA,0.211208805441856,0.0102312890812755,0.105426535010338,0.0521405376493931,0.307204335927963,0.0672609284520149,8.59903526306152,0.511564612388611,1.81396722793579,1.30351066589355,0.877726674079895,0.192173972725868,0.00693246116861701,0.129303470253944,0.13240772485733,0.693246126174927,NA,NA,200,0,3.85264301300049,-9179.7646484375,1.78606629371643,NA,3.80218887329102,0.190109327435493,3.80218887329102,0.190109327435493,22.0294742584229,0.0193531550467014,0.051524855196476,0.270978987216949,0.182487070560455,0.00509104412049055,0.00641394034028053,0.07767703384161,3.82655239105225
"23",23,0.169508412480354,0.726664483547211,7259.439453125,1.12407553195953,0,0,0,0.230205565690994,0.30779042840004,0.0775850787758827,0.051183208823204,587.529663085938,799.997192382812,84.6925888061523,124.590103149414,378.247772216797,0.885381102561951,0.315760940313339,15.4332542419434,NA,NA,0.248171478509903,0.00981085188686848,0.123532965779305,0.0610954016447067,0.362579196691513,0.0801911130547523,10.0247669219971,0.490542739629745,2.12550449371338,1.52738225460052,1.03594052791595,0.229117289185524,0.00811551883816719,0.151257455348969,0.156387969851494,0.811551868915558,NA,NA,200,0,4.35516500473022,-9179.7626953125,2.08677530288696,NA,7.58829879760742,0.37941512465477,7.58829832077026,0.37941512465477,23.0319766998291,0.0221583321690559,0.0545663721859455,0.339177250862122,0.228414237499237,0.00511903595179319,0.00748515501618385,0.0907524302601814,3.84604549407959
"24",24,0.197316333651543,0.853334248065948,8101.93798828125,1.16288363933563,0,0,0,0.269571453332901,0.360533565282822,0.0909619405865669,0.0598946660757065,587.529663085938,799.9970703125,99.2266082763672,119.743911743164,368.560852050781,1.03973352909088,0.371083170175552,18.2575988769531,NA,NA,0.288149237632751,0.0134575255215168,0.145066827535629,0.0717453435063362,0.427313268184662,0.0940012782812119,11.805606842041,0.672876358032227,2.49601531028748,1.79363071918488,1.22089505195618,0.268574744462967,0.00949839968234301,0.177062571048737,0.184522196650505,0.949839949607849,NA,NA,200,0,5.424241065979,-9179.7548828125,2.44540119171143,NA,4.57552051544189,0.228776082396507,4.57552051544189,0.228776097297668,24.0344791412354,0.0252478085458279,0.057669248431921,0.37854066491127,0.254922986030579,0.0053252037614584,0.00820793770253658,0.106352567672729,3.85698676109314
"25",25,0.232742518186569,0.996206521987915,9997.6005859375,1.12363183498383,0,0,0,0.316248327493668,0.422480016946793,0.106231644749641,0.0701724737882614,587.529663085938,799.997009277344,116.25545501709,115.026588439941,356.248321533203,1.2208878993988,0.435996919870377,21.3457450866699,NA,NA,0.339977085590363,0.0134798949584365,0.169355109333992,0.0837575346231461,0.502962589263916,0.111355796456337,13.9087009429932,0.673994839191437,2.91392016410828,2.09393525123596,1.43703603744507,0.318159103393555,0.011123807169497,0.207368239760399,0.217504873871803,1.11238074302673,NA,NA,200,0,6.1378493309021,-9179.7431640625,2.86689448356628,NA,9.88347339630127,0.494173735380173,9.88347339630127,0.494173735380173,25.0369815826416,0.0286377780139446,0.0608314350247383,0.467110276222229,0.314568966627121,0.00718813389539719,0.0103574329987168,0.124679990112782,3.86053562164307
"26",26,0.269851058721542,1.16286706924438,10981.4169921875,1.17227852344513,0,0,0,0.368874043226242,0.492798864841461,0.123925089836121,0.08208167552948,587.529663085938,799.996948242188,135.603271484375,110.736122131348,341.191375732422,1.4323194026947,0.511355757713318,24.8316516876221,NA,NA,0.395866334438324,0.0195271223783493,0.197687402367592,0.0977697595953941,0.591316878795624,0.130152031779289,15.9483127593994,0.976356387138367,3.40140295028687,2.44424080848694,1.68947684764862,0.371862411499023,0.0130174495279789,0.242347240447998,0.255991101264954,1.30174493789673,NA,NA,200,0,7.03854370117188,-9179.677734375,3.3389093875885,NA,5.41903924942017,0.270951837301254,5.41903924942017,0.270951837301254,26.0394840240479,0.032344538718462,0.0640510246157646,0.513076364994049,0.345524221658707,0.00999913923442364,0.0122291073203087,0.145212471485138,3.88294982910156
"27",27,0.319192558526993,1.37342250347137,13735.7255859375,1.12278401851654,0,0,0,0.433126479387283,0.579644083976746,0.146517246961594,0.0960759818553925,587.529663085938,799.996704101562,159.503799438477,106.581809997559,321.445007324219,1.68018591403961,0.600556671619415,29.2758598327637,NA,NA,0.463534086942673,0.0182736665010452,0.233481794595718,0.115472517907619,0.695714831352234,0.153709083795547,19.0311622619629,0.913683533668518,4.01728105545044,2.88680911064148,1.98775672912598,0.439168125391006,0.0152365015819669,0.284059226512909,0.301260948181152,1.52365016937256,NA,NA,200,0,8.62280082702637,-9179.5244140625,3.92994666099548,NA,14.3207054138184,0.716035544872284,14.320704460144,0.716035544872284,27.0419864654541,0.0363845489919186,0.0673262923955917,0.641763806343079,0.432187020778656,0.00989941693842411,0.0142826670780778,0.170910686254501,3.87920379638672
"28",28,0.368807315826416,1.59411871433258,14864.197265625,1.18132281303406,0,0,0,0.50644451379776,0.676003396511078,0.169559180736542,0.112564623355865,587.529663085938,799.996643066406,186.067733764648,103.10676574707,298.354949951172,1.97018361091614,0.704435229301453,34.073055267334,NA,NA,0.542129039764404,0.0278406795114279,0.27100020647049,0.134027898311615,0.816331207752228,0.178854584693909,21.8241233825684,1.39203381538391,4.66282081604004,3.35069012641907,2.33237457275391,0.511012434959412,0.0178436171263456,0.332386940717697,0.354204654693604,1.78436172008514,NA,NA,200,0,9.68006992340088,-9179.1318359375,4.58972072601318,NA,6.32925939559937,0.316462993621826,6.32925939559937,0.316462993621826,28.0444889068604,0.0407743714749813,0.070655532181263,0.694488644599915,0.46769380569458,0.0137378619983792,0.0168339442461729,0.199612513184547,3.89022588729858
"29",29,0.436790853738785,1.87385153770447,18765.708984375,1.12409472465515,0,0,0,0.592663168907166,0.792675614356995,0.200012028217316,0.131744563579559,587.529663085938,799.996459960938,218.121673583984,100.184753417969,269.2236328125,2.30933475494385,0.826196551322937,40.0492668151855,NA,NA,0.63691234588623,0.0258698090910912,0.318554818630219,0.157546848058701,0.958601057529449,0.211849853396416,25.9919242858887,1.29349040985107,5.48104238510132,3.93866324424744,2.73886013031006,0.605284631252289,0.0208895485848188,0.389153838157654,0.416153192520142,2.08895492553711,NA,NA,200,0,11.6927785873413,-9178.4892578125,5.37534141540527,NA,20.2508945465088,1.01254439353943,20.2508945465088,1.01254439353943,29.0469913482666,0.0455305352807045,0.074037104845047,0.876775979995728,0.59045273065567,0.0136008504778147,0.0196647103875875,0.233769297599792,3.89653825759888
"30",30,0.506988763809204,2.18590092658997,20812.79296875,1.16462659835815,0,0,0,0.693727612495422,0.92672324180603,0.232995718717575,0.154229775071144,587.529663085938,799.996276855469,255.063446044922,97.883544921875,234.584091186523,2.70649123191833,0.968529462814331,46.8254928588867,NA,NA,0.743526458740234,0.0363265834748745,0.371603190898895,0.18378284573555,1.12438869476318,0.246863648295403,30.1029510498047,1.81632900238037,6.39378881454468,4.5945611000061,3.2125391960144,0.705324292182922,0.0244541391730309,0.455378621816635,0.488696724176407,2.4454140663147,NA,NA,200,0,13.4643297195435,-9178.0810546875,6.2870078086853,NA,11.1738471984863,0.558692157268524,11.1738471984863,0.558692157268524,30.0494937896729,0.0506698004901409,0.0774692371487617,0.972420275211334,0.654863059520721,0.0187686625868082,0.0231430679559708,0.273427128791809,3.90137457847595
"31",31,0.592035055160522,2.55836534500122,23913.595703125,1.17901647090912,0,0,0,0.810103297233582,1.08284401893616,0.272741287946701,0.180437505245209,587.529663085938,799.995971679688,298.022796630859,96.2021331787109,193.302261352539,3.16998863220215,1.13469350337982,54.9217071533203,NA,NA,0.867890477180481,0.0448175258934498,0.434922128915787,0.215098336338997,1.31791687011719,0.289343357086182,35.227954864502,2.24087619781494,7.48325538635254,5.37744998931885,3.76547694206238,0.826694786548615,0.028616713359952,0.532606720924377,0.573470056056976,2.86167144775391,NA,NA,200,0,15.9111528396606,-9177.7890625,7.34595537185669,NA,16.5448322296143,0.827241480350494,16.5448322296143,0.827241480350494,31.0519962310791,0.0562088079750538,0.0809505507349968,1.11729669570923,0.75242817401886,0.0174215864390135,0.0243290290236473,0.319479733705521,3.91306710243225
"32",32,0.70313572883606,3.0057327747345,30807.75,1.10687530040741,0,0,0,0.952466189861298,1.27357745170593,0.321111977100372,0.211320623755455,587.529663085938,799.995727539062,350.459106445312,94.9637756347656,142.107009887695,3.71498227119446,1.33086001873016,63.9423942565918,NA,NA,1.02384054660797,0.0386947989463806,0.510974526405334,0.252711415290833,1.54659426212311,0.342166632413864,41.5016098022461,1.93474042415619,8.79180812835693,6.31777620315552,4.41883993148804,0.977618634700775,0.0335058644413948,0.624271273612976,0.673082888126373,3.35058641433716,NA,NA,200,0,18.2096710205078,-9177.6240234375,8.63890552520752,NA,35.6666488647461,1.78333210945129,35.6666488647461,1.783331990242,32.0544967651367,0.062164343893528,0.0844795703887939,1.43940699100494,0.969348847866058,0.0239176601171494,0.0317753255367279,0.375695914030075,3.90038228034973
